sale_id, customer_id, sale_date, store_id, total_amount, discount_amount, payment_method
15487, 3032, 2023-08-26, 1, 360.0, 8.94, Credit Card
15488, 1353, 2023-10-22, 3, 191.47, 36.34, Cash
15489, 5738, 2022-11-16, 9, 335.24, 48.15, PayPal
15490, 2254, 2023-01-28, 6, 80.09, 6.17, Debit Card
15491, 4708, 2024-08-09, 5, 55.82, 40.81, Debit Card
15492, 5598, 2023-10-18, 10, 20.66, 17.75, Debit Card
15493, 357, 2022-11-28, 2, 420.26, 9.88, Credit Card
15494, 2775, 2022-12-26, 9, 435.69, 28.85, Debit Card
15495, 1687, 2024-03-03, 10, 497.57, 6.84, Debit Card
15496, 9690, 2023-03-24, 10, 264.59, 40.77, Debit Card
15497, 3765, 2023-08-26, 4, 378.35, 30.67, Cash
15498, 3275, 2023-12-09, 4, 411.39, 35.26, Credit Card
15499, 1011, 2022-12-12, 9, 95.15, 28.12, Debit Card
15500, 881, 2024-09-20, 4, 118.77, 16.12, Credit Card
15501, 7087, 2023-12-23, 6, 249.97, 30.96, Cash
15502, 3206, 2023-10-06, 2, 277.35, 40.59, Credit Card
15503, 7980, 2023-07-06, 1, 36.9, 32.91, Credit Card
15504, 88, 2024-07-01, 8, 248.19, 21.05, Credit Card
15505, 592, 2024-01-28, 8, 123.21, 16.52, Credit Card
15506, 8939, 2022-12-02, 10, 60.48, 47.33, Cash
15507, 3879, 2024-08-08, 6, 312.21, 0.82, Debit Card
15508, 4728, 2022-10-19, 1, 186.88, 35.75, PayPal
15509, 7061, 2024-07-07, 5, 175.71, 45.12, PayPal
15510, 2023, 2024-01-23, 9, 198.14, 20.29, Credit Card
15511, 5557, 2024-07-31, 7, 115.54, 2.17, PayPal
15512, 9737, 2024-02-06, 2, 211.17, 1.01, PayPal
15513, 8026, 2024-01-14, 10, 292.51, 36.9, Credit Card
15514, 5621, 2024-01-12, 9, 93.71, 28.71, Credit Card
15515, 3117, 2023-10-10, 8, 284.6, 42.15, Credit Card
15516, 2121, 2023-10-27, 4, 293.26, 34.39, Credit Card
15517, 950, 2024-03-31, 10, 450.74, 32.72, Cash
15518, 2627, 2023-01-14, 3, 107.68, 17.25, Credit Card
15519, 3017, 2024-02-03, 9, 133.89, 39.53, Debit Card
15520, 6922, 2023-07-20, 3, 420.48, 33.44, Debit Card
15521, 1690, 2022-11-10, 5, 335.03, 5.37, PayPal
15522, 3110, 2023-06-12, 9, 38.35, 13.99, Debit Card
15523, 4851, 2024-06-01, 1, 189.32, 19.07, Credit Card
15524, 5793, 2024-08-05, 1, 166.97, 25.95, Credit Card
15525, 2719, 2024-04-13, 8, 475.78, 42.85, Credit Card
15526, 3886, 2024-09-01, 8, 31.82, 38.87, PayPal
15527, 7686, 2024-05-14, 9, 91.93, 41.0, Debit Card
15528, 3233, 2023-11-14, 9, 270.65, 32.04, PayPal
15529, 4852, 2022-12-20, 7, 449.34, 13.76, Cash
15530, 5741, 2023-09-05, 5, 64.11, 6.44, PayPal
15531, 4550, 2023-05-08, 9, 272.34, 9.43, Debit Card
15532, 7520, 2023-02-20, 7, 167.19, 23.45, PayPal
15533, 7350, 2022-10-20, 9, 335.25, 31.63, PayPal
15534, 9637, 2022-10-24, 10, 139.31, 46.85, Cash
15535, 4075, 2022-09-28, 1, 437.62, 15.38, PayPal
15536, 8136, 2023-09-29, 4, 413.91, 17.74, Cash
15537, 3727, 2023-01-20, 5, 175.91, 42.55, PayPal
15538, 8557, 2024-06-10, 8, 340.23, 36.93, PayPal
15539, 1641, 2024-04-26, 9, 221.34, 28.05, Cash
15540, 8535, 2024-05-19, 2, 153.15, 36.68, Debit Card
15541, 1588, 2023-12-23, 6, 185.41, 1.97, PayPal
15542, 4848, 2023-06-15, 5, 103.85, 13.73, Credit Card
15543, 828, 2024-08-19, 9, 252.14, 43.88, Debit Card
15544, 5603, 2024-04-20, 4, 162.79, 2.72, Cash
15545, 8067, 2023-05-04, 3, 310.13, 14.16, PayPal
15546, 2779, 2024-06-07, 3, 185.94, 41.27, Credit Card
15547, 824, 2023-02-24, 3, 66.66, 0.46, PayPal
15548, 2109, 2024-03-08, 8, 213.04, 13.74, Debit Card
15549, 3498, 2023-01-14, 8, 377.05, 38.49, Debit Card
15550, 5463, 2023-06-03, 5, 224.61, 48.84, Cash
15551, 9622, 2023-05-08, 10, 291.62, 24.71, PayPal
15552, 9471, 2023-06-24, 6, 82.53, 23.82, Cash
15553, 1846, 2024-08-12, 4, 41.82, 2.91, PayPal
15554, 566, 2024-08-11, 2, 373.81, 39.21, Debit Card
15555, 388, 2024-08-22, 1, 48.24, 37.71, Cash
15556, 9224, 2023-07-13, 10, 140.64, 1.59, PayPal
15557, 4108, 2023-01-12, 6, 187.38, 26.62, PayPal
15558, 1879, 2024-09-04, 10, 78.53, 2.76, Cash
15559, 3955, 2024-06-01, 2, 240.04, 41.08, Cash
15560, 3252, 2023-10-23, 6, 234.29, 25.72, Cash
15561, 1913, 2024-08-30, 9, 280.6, 22.32, Debit Card
15562, 3080, 2024-07-08, 5, 459.34, 9.56, Debit Card
15563, 7477, 2023-02-01, 1, 21.08, 14.39, Cash
15564, 4227, 2023-01-06, 10, 386.14, 45.34, PayPal
15565, 628, 2023-05-15, 4, 210.4, 6.76, Debit Card
15566, 1537, 2023-09-18, 8, 300.2, 3.78, PayPal
15567, 471, 2023-10-31, 10, 32.15, 20.21, Cash
15568, 7685, 2023-03-06, 3, 220.51, 30.37, Debit Card
15569, 3079, 2022-10-27, 10, 335.44, 36.91, Debit Card
15570, 1553, 2024-04-20, 4, 451.55, 11.09, Debit Card
15571, 9096, 2023-12-23, 4, 21.02, 26.26, Debit Card
15572, 4502, 2024-08-26, 3, 291.58, 41.11, Debit Card
15573, 8611, 2024-09-15, 4, 86.79, 42.83, Cash
15574, 4019, 2022-09-22, 3, 138.53, 36.55, Debit Card
15575, 8312, 2024-04-17, 5, 452.12, 15.43, PayPal
15576, 6432, 2024-09-20, 5, 479.58, 14.63, Debit Card
15577, 3224, 2023-02-20, 3, 67.03, 26.87, Cash
15578, 7244, 2023-02-12, 5, 319.43, 35.26, Credit Card
15579, 4850, 2023-01-19, 7, 412.85, 24.41, Cash
15580, 3220, 2023-04-17, 9, 28.59, 38.89, PayPal
15581, 2204, 2024-04-27, 9, 495.45, 35.4, Cash
15582, 2573, 2023-03-11, 2, 146.95, 17.6, Credit Card
15583, 635, 2023-10-19, 6, 476.9, 37.87, PayPal
15584, 639, 2024-07-14, 5, 202.4, 31.89, Credit Card
15585, 3982, 2023-02-09, 6, 382.69, 9.17, PayPal
15586, 7999, 2022-12-08, 2, 385.49, 20.08, Cash
15587, 8600, 2023-02-24, 9, 46.69, 30.42, Cash
15588, 847, 2024-06-18, 6, 303.54, 44.02, Credit Card
15589, 4657, 2024-03-05, 1, 30.49, 46.94, Cash
15590, 8013, 2023-07-29, 3, 161.77, 22.38, Debit Card
15591, 5108, 2024-05-08, 1, 146.23, 27.68, PayPal
15592, 3082, 2023-09-03, 2, 477.19, 4.39, Credit Card
15593, 5487, 2024-06-01, 10, 485.78, 33.96, PayPal
15594, 7026, 2024-03-07, 5, 69.44, 5.39, PayPal
15595, 4770, 2024-07-02, 7, 391.72, 11.44, Credit Card
15596, 4145, 2024-07-15, 5, 96.95, 42.39, Credit Card
15597, 910, 2023-06-01, 8, 213.08, 18.3, PayPal
15598, 3461, 2023-05-03, 3, 35.91, 18.77, Cash
15599, 2748, 2022-12-10, 8, 444.78, 14.67, Credit Card
15600, 4302, 2023-03-14, 2, 444.18, 44.68, Debit Card
15601, 1620, 2022-12-04, 5, 124.42, 49.23, Credit Card
15602, 7728, 2022-10-13, 8, 342.71, 28.72, Debit Card
15603, 8137, 2024-02-21, 8, 342.12, 34.8, Debit Card
15604, 7063, 2024-07-02, 8, 205.16, 16.58, Cash
15605, 9503, 2023-06-06, 2, 138.83, 45.1, Credit Card
15606, 6004, 2022-10-03, 2, 413.24, 16.2, Debit Card
15607, 4254, 2022-10-10, 8, 424.61, 13.86, PayPal
15608, 2135, 2023-01-13, 10, 424.34, 20.36, Debit Card
15609, 3199, 2024-05-27, 8, 420.5, 24.76, Debit Card
15610, 8121, 2024-06-20, 6, 235.45, 21.28, Cash
15611, 9246, 2024-05-19, 1, 233.72, 1.69, Credit Card
15612, 1135, 2024-09-06, 5, 384.42, 0.74, Cash
15613, 2234, 2023-12-14, 5, 332.35, 21.54, Credit Card
15614, 472, 2023-07-27, 3, 32.43, 4.37, PayPal
15615, 5833, 2023-05-04, 10, 472.2, 47.55, Cash
15616, 6962, 2023-01-22, 10, 137.79, 14.22, Credit Card
15617, 1209, 2024-01-15, 10, 393.78, 30.5, PayPal
15618, 1200, 2023-07-15, 6, 416.97, 22.36, Debit Card
15619, 734, 2023-04-27, 4, 70.55, 11.63, PayPal
15620, 8128, 2022-12-20, 1, 157.72, 21.89, Credit Card
15621, 463, 2023-10-13, 6, 465.3, 9.78, Debit Card
15622, 9734, 2023-12-08, 2, 164.56, 6.94, Credit Card
15623, 5259, 2023-01-17, 6, 376.76, 33.8, PayPal
15624, 9416, 2024-03-08, 8, 81.9, 11.84, Credit Card
15625, 9020, 2023-06-26, 9, 350.97, 37.28, Debit Card
15626, 2619, 2022-11-27, 10, 283.61, 3.71, Credit Card
15627, 2044, 2024-07-13, 3, 64.13, 46.75, PayPal
15628, 7452, 2023-02-03, 10, 475.31, 20.72, Debit Card
15629, 821, 2024-06-07, 2, 376.1, 43.06, PayPal
15630, 2708, 2024-06-28, 8, 465.67, 40.12, Credit Card
15631, 3644, 2024-08-12, 9, 105.77, 19.06, PayPal
15632, 8033, 2022-12-27, 7, 258.34, 13.5, Debit Card
15633, 5683, 2024-08-17, 5, 450.66, 3.12, Debit Card
15634, 1045, 2023-09-30, 8, 156.4, 47.85, Debit Card
15635, 9821, 2023-03-09, 3, 477.1, 5.5, PayPal
15636, 7517, 2022-12-16, 5, 284.39, 21.68, PayPal
15637, 4826, 2023-06-15, 3, 39.98, 5.92, Cash
15638, 7111, 2022-10-26, 6, 23.82, 21.06, PayPal
15639, 7431, 2024-05-03, 1, 325.32, 30.39, Cash
15640, 9696, 2024-09-08, 6, 206.74, 42.34, Cash
15641, 9301, 2023-11-04, 4, 315.33, 48.94, PayPal
15642, 7456, 2022-12-15, 8, 252.39, 20.03, Debit Card
15643, 4386, 2024-03-19, 8, 303.96, 25.98, Credit Card
15644, 5765, 2024-02-11, 8, 58.15, 35.13, Credit Card
15645, 2641, 2022-12-30, 9, 387.98, 23.64, PayPal
15646, 570, 2023-08-26, 2, 291.08, 25.17, PayPal
15647, 2546, 2023-10-24, 9, 342.59, 28.85, PayPal
15648, 6502, 2024-02-23, 2, 72.77, 29.41, PayPal
15649, 7946, 2023-03-16, 5, 144.68, 10.31, Debit Card
15650, 6095, 2023-04-27, 8, 426.97, 45.99, Credit Card
15651, 6579, 2022-11-21, 2, 209.46, 29.87, Credit Card
15652, 8012, 2024-03-01, 3, 51.98, 7.01, Credit Card
15653, 1959, 2023-04-12, 8, 215.25, 22.9, PayPal
15654, 1169, 2023-02-20, 3, 116.53, 28.9, PayPal
15655, 2420, 2024-05-11, 10, 441.44, 24.46, Debit Card
15656, 3502, 2023-08-24, 10, 315.33, 31.75, Debit Card
15657, 2940, 2023-10-24, 2, 342.54, 41.98, PayPal
15658, 7085, 2024-05-31, 2, 405.59, 25.34, Debit Card
15659, 1407, 2023-07-31, 3, 153.47, 24.36, PayPal
15660, 5639, 2024-07-21, 3, 369.42, 18.81, PayPal
15661, 52, 2023-03-23, 3, 160.29, 39.28, Cash
15662, 2549, 2023-03-04, 7, 176.43, 47.29, Debit Card
15663, 7893, 2022-11-06, 2, 116.45, 20.72, Debit Card
15664, 3727, 2023-05-10, 5, 445.41, 21.85, Credit Card
15665, 7713, 2023-10-26, 5, 301.65, 23.25, PayPal
15666, 3865, 2022-10-18, 10, 131.48, 8.13, Credit Card
15667, 5041, 2023-08-24, 4, 282.53, 29.2, Cash
15668, 6419, 2022-10-21, 10, 177.28, 42.62, Debit Card
15669, 499, 2023-06-07, 7, 234.65, 16.46, Credit Card
15670, 1801, 2024-08-01, 9, 24.37, 36.2, Credit Card
15671, 1590, 2023-07-30, 4, 39.7, 21.41, Cash
15672, 9291, 2023-02-08, 3, 104.59, 35.6, Debit Card
15673, 6431, 2023-08-18, 1, 411.98, 27.97, Debit Card
15674, 2838, 2024-05-14, 3, 139.17, 7.94, Debit Card
15675, 7963, 2023-07-16, 10, 258.16, 37.73, PayPal
15676, 6241, 2023-12-15, 1, 336.81, 4.4, Credit Card
15677, 8284, 2023-03-03, 3, 65.14, 32.76, Cash
15678, 7601, 2023-12-21, 9, 136.9, 33.98, Credit Card
15679, 913, 2024-03-12, 8, 488.85, 28.9, Debit Card
15680, 9027, 2023-03-15, 3, 153.7, 22.8, Debit Card
15681, 6515, 2024-01-07, 8, 418.98, 26.65, Credit Card
15682, 8096, 2024-07-26, 3, 24.31, 49.51, Debit Card
15683, 5700, 2023-07-12, 5, 39.94, 46.85, Cash
15684, 8591, 2023-11-16, 10, 376.48, 26.75, Credit Card
15685, 977, 2023-05-15, 4, 486.37, 29.43, Cash
15686, 2938, 2023-08-09, 9, 349.25, 44.62, Debit Card
15687, 800, 2022-12-28, 9, 111.0, 17.25, PayPal
15688, 7860, 2024-03-08, 2, 469.53, 48.8, Cash
15689, 8313, 2024-05-11, 5, 220.02, 47.54, Credit Card
15690, 9643, 2023-11-08, 3, 230.66, 10.54, Cash
15691, 1965, 2023-12-15, 4, 64.47, 26.03, Cash
15692, 2003, 2024-07-13, 3, 358.81, 23.49, Cash
15693, 9759, 2023-08-06, 2, 241.91, 10.28, Cash
15694, 4367, 2023-11-19, 8, 464.04, 12.32, Credit Card
15695, 6452, 2023-03-24, 8, 152.67, 15.67, Cash
15696, 5972, 2022-11-20, 5, 428.73, 37.13, Credit Card
15697, 5229, 2023-07-06, 8, 273.08, 47.44, Cash
15698, 3667, 2024-05-21, 8, 416.07, 40.49, Cash
15699, 5444, 2023-12-20, 5, 375.24, 45.23, Credit Card
15700, 8958, 2022-12-30, 9, 299.87, 23.56, PayPal
15701, 5283, 2023-03-09, 1, 470.24, 43.31, Debit Card
15702, 2378, 2022-11-19, 10, 426.59, 11.14, PayPal
15703, 3472, 2023-09-14, 1, 492.74, 11.82, Cash
15704, 9191, 2022-10-18, 8, 352.93, 22.12, PayPal
15705, 3173, 2024-03-02, 10, 397.77, 26.37, Credit Card
15706, 7331, 2024-02-13, 6, 251.1, 22.64, Cash
15707, 8095, 2024-05-19, 7, 198.66, 6.97, PayPal
15708, 7014, 2022-10-16, 1, 182.82, 8.11, Credit Card
15709, 4395, 2024-09-10, 4, 200.41, 18.19, Debit Card
15710, 6457, 2023-11-02, 6, 348.43, 2.57, Credit Card
15711, 2550, 2023-08-23, 6, 402.94, 41.11, Cash
15712, 3516, 2023-12-10, 1, 259.25, 6.88, PayPal
15713, 1689, 2023-04-20, 2, 204.97, 28.53, Credit Card
15714, 1317, 2023-09-14, 8, 437.77, 21.14, Credit Card
15715, 2867, 2024-06-19, 1, 433.06, 20.25, Cash
15716, 6274, 2023-10-30, 4, 38.82, 19.83, PayPal
15717, 545, 2024-06-10, 10, 465.88, 14.94, Credit Card
15718, 695, 2023-04-21, 1, 272.28, 45.85, Debit Card
15719, 8741, 2023-08-22, 2, 241.78, 45.46, PayPal
15720, 6917, 2023-01-17, 4, 238.47, 41.81, PayPal
15721, 6345, 2022-09-23, 3, 85.22, 45.41, Debit Card
15722, 4528, 2023-06-28, 2, 31.98, 23.86, Credit Card
15723, 9972, 2023-01-24, 3, 157.88, 32.07, Credit Card
15724, 4371, 2024-04-17, 8, 147.75, 17.52, Credit Card
15725, 45, 2023-02-20, 1, 259.8, 46.74, Credit Card
15726, 381, 2023-06-01, 7, 376.62, 39.97, Credit Card
15727, 8732, 2024-05-13, 1, 398.77, 10.82, Debit Card
15728, 3686, 2022-10-21, 9, 369.98, 45.24, Debit Card
15729, 8023, 2024-08-05, 5, 161.76, 40.8, Credit Card
15730, 4370, 2023-10-05, 9, 403.63, 20.68, Debit Card
15731, 9025, 2023-06-21, 9, 443.29, 25.4, Debit Card
15732, 3220, 2023-04-24, 2, 84.25, 27.09, Cash
15733, 316, 2024-02-03, 1, 376.59, 28.95, Cash
15734, 2691, 2023-06-02, 8, 311.03, 15.13, PayPal
15735, 9364, 2024-08-07, 9, 442.69, 0.83, Debit Card
15736, 8143, 2024-06-27, 8, 266.7, 29.64, Cash
15737, 9612, 2024-03-28, 2, 354.44, 21.48, Debit Card
15738, 8658, 2022-12-01, 7, 451.97, 32.19, PayPal
15739, 8391, 2024-03-27, 9, 67.42, 44.38, Debit Card
15740, 1397, 2024-07-19, 3, 453.25, 44.32, Cash
15741, 7436, 2023-04-12, 10, 39.09, 18.02, Cash
15742, 8111, 2024-04-29, 9, 56.17, 35.01, Debit Card
15743, 4988, 2024-03-27, 2, 295.96, 1.39, Debit Card
15744, 4655, 2024-02-28, 1, 54.57, 16.64, Debit Card
15745, 4558, 2024-02-15, 7, 32.53, 25.91, Credit Card
15746, 4048, 2023-06-03, 2, 362.95, 35.46, Cash
15747, 5002, 2023-04-05, 7, 137.44, 49.91, Credit Card
15748, 482, 2022-10-22, 5, 298.46, 14.17, Credit Card
15749, 8636, 2023-05-27, 2, 396.19, 10.29, Debit Card
15750, 2239, 2023-01-03, 2, 355.63, 6.9, Credit Card
15751, 2910, 2023-06-10, 7, 127.86, 15.9, Debit Card
15752, 9843, 2023-11-05, 4, 413.17, 0.86, Credit Card
15753, 5180, 2024-01-09, 4, 468.89, 43.6, PayPal
15754, 5646, 2023-08-29, 7, 391.89, 16.02, PayPal
15755, 3051, 2023-06-23, 4, 70.87, 12.5, Credit Card
15756, 6884, 2022-12-27, 9, 134.29, 23.69, PayPal
15757, 4539, 2024-09-10, 4, 41.13, 43.2, Credit Card
15758, 9552, 2023-10-09, 3, 235.26, 17.43, PayPal
15759, 252, 2023-01-16, 4, 136.75, 18.12, Credit Card
15760, 1325, 2023-04-22, 4, 321.23, 16.42, Credit Card
15761, 7108, 2024-08-16, 6, 397.95, 19.0, PayPal
15762, 9346, 2023-05-13, 6, 255.28, 46.58, Cash
15763, 3759, 2023-03-03, 8, 310.13, 24.95, Cash
15764, 7496, 2024-05-29, 7, 399.06, 9.52, Credit Card
15765, 749, 2022-11-10, 10, 458.87, 2.62, PayPal
15766, 8137, 2023-03-05, 4, 246.23, 36.03, Cash
15767, 3035, 2024-05-17, 2, 443.76, 9.32, Debit Card
15768, 5752, 2024-06-29, 9, 453.86, 7.86, Cash
15769, 1763, 2024-09-17, 4, 246.08, 8.1, Debit Card
15770, 6718, 2023-09-17, 4, 322.47, 39.49, Debit Card
15771, 8949, 2024-07-31, 9, 230.02, 37.66, Cash
15772, 7063, 2023-10-24, 3, 178.94, 43.92, Cash
15773, 1160, 2024-05-27, 9, 30.52, 5.53, Debit Card
15774, 7731, 2023-02-28, 3, 473.15, 45.25, PayPal
15775, 3771, 2023-10-17, 7, 351.24, 21.81, Debit Card
15776, 3640, 2023-05-27, 1, 389.76, 25.46, Cash
15777, 2956, 2023-01-13, 4, 401.07, 39.56, Cash
15778, 3888, 2022-12-09, 8, 476.36, 14.59, Cash
15779, 1165, 2024-01-11, 8, 292.15, 25.74, Credit Card
15780, 4, 2022-10-09, 10, 302.23, 48.24, Cash
15781, 3998, 2024-07-27, 3, 96.04, 20.62, Debit Card
15782, 2342, 2024-02-08, 9, 322.76, 34.29, PayPal
15783, 6136, 2024-06-28, 8, 385.02, 29.53, Credit Card
15784, 9088, 2023-09-18, 1, 223.32, 34.44, Cash
15785, 4974, 2024-02-07, 4, 125.93, 5.76, PayPal
15786, 8822, 2024-08-20, 3, 287.28, 39.09, Debit Card
15787, 791, 2023-05-14, 10, 307.96, 3.67, PayPal
15788, 6068, 2023-05-12, 4, 104.81, 13.7, Cash
15789, 1088, 2024-05-09, 5, 193.93, 23.55, Cash
15790, 2977, 2024-08-24, 3, 223.82, 7.35, PayPal
15791, 6054, 2024-08-27, 8, 352.42, 0.74, Credit Card
15792, 2023, 2023-08-15, 10, 213.78, 12.56, PayPal
15793, 8176, 2023-10-02, 6, 430.67, 12.58, Cash
15794, 7061, 2023-07-20, 10, 169.86, 3.94, Credit Card
15795, 443, 2024-03-08, 5, 194.72, 0.29, PayPal
15796, 9996, 2023-07-28, 10, 113.29, 46.82, Credit Card
15797, 4355, 2023-07-09, 6, 342.65, 5.28, PayPal
15798, 198, 2024-06-25, 4, 96.25, 34.78, PayPal
15799, 3682, 2023-12-14, 9, 479.17, 31.4, Cash
15800, 9276, 2023-04-09, 7, 391.97, 42.9, PayPal
15801, 9149, 2024-08-01, 6, 380.15, 47.21, Credit Card
15802, 217, 2023-10-22, 5, 221.4, 13.9, Credit Card
15803, 7072, 2022-12-30, 6, 423.61, 25.37, Debit Card
15804, 8145, 2024-07-24, 9, 60.38, 12.08, Cash
15805, 2206, 2023-06-15, 6, 416.62, 44.17, PayPal
15806, 6752, 2024-03-07, 7, 456.68, 24.24, Debit Card
15807, 7115, 2023-01-18, 8, 200.09, 2.52, Debit Card
15808, 6431, 2023-07-14, 2, 313.64, 39.34, Debit Card
15809, 6952, 2024-03-12, 5, 295.28, 5.78, Cash
15810, 1968, 2022-12-27, 9, 394.62, 26.16, Credit Card
15811, 2028, 2022-09-22, 8, 91.46, 39.02, PayPal
15812, 6906, 2024-01-13, 10, 158.68, 39.83, Credit Card
15813, 7400, 2023-07-16, 1, 365.6, 42.55, Cash
15814, 1948, 2023-12-09, 1, 84.15, 17.4, Debit Card
15815, 9621, 2023-10-29, 4, 293.44, 15.23, Debit Card
15816, 5220, 2024-09-17, 8, 326.53, 26.47, Debit Card
15817, 8145, 2023-05-28, 7, 444.71, 8.12, Debit Card
15818, 6130, 2023-05-24, 1, 204.71, 3.98, Cash
15819, 6972, 2023-03-04, 4, 253.99, 8.63, PayPal
15820, 8054, 2024-07-14, 3, 152.07, 46.72, PayPal
15821, 5861, 2023-01-12, 1, 345.94, 24.74, Debit Card
15822, 5520, 2023-07-26, 6, 36.49, 48.91, Credit Card
15823, 7484, 2023-09-27, 4, 154.96, 5.99, Cash
15824, 8376, 2024-02-19, 5, 423.79, 24.1, Credit Card
15825, 1069, 2023-10-18, 10, 491.16, 33.15, Cash
15826, 2463, 2022-09-24, 4, 24.35, 0.32, Debit Card
15827, 5061, 2024-03-02, 8, 110.17, 6.97, Debit Card
15828, 9127, 2022-10-12, 8, 74.9, 43.67, Cash
15829, 8702, 2024-06-13, 10, 51.38, 14.95, Credit Card
15830, 6578, 2023-09-09, 1, 44.66, 5.57, Credit Card
15831, 6777, 2024-03-09, 5, 457.1, 4.3, Cash
15832, 4686, 2023-09-24, 3, 130.73, 29.75, Cash
15833, 7402, 2023-03-22, 5, 310.73, 4.94, Debit Card
15834, 8482, 2022-10-26, 10, 434.15, 49.59, Cash
15835, 2670, 2022-12-07, 8, 259.21, 6.78, Credit Card
15836, 4763, 2024-08-06, 10, 84.66, 6.1, Cash
15837, 6045, 2022-12-24, 5, 323.91, 42.23, Credit Card
15838, 3363, 2024-05-16, 4, 166.53, 14.99, PayPal
15839, 2531, 2023-06-23, 7, 139.75, 24.8, PayPal
15840, 756, 2022-12-29, 9, 160.67, 31.81, Debit Card
15841, 1091, 2022-10-23, 5, 402.03, 36.54, Credit Card
15842, 5868, 2023-03-18, 5, 375.08, 39.02, Debit Card
15843, 9425, 2022-12-07, 4, 42.87, 34.62, Debit Card
15844, 823, 2024-05-08, 3, 272.74, 12.76, PayPal
15845, 8110, 2024-05-24, 4, 337.61, 20.1, Debit Card
15846, 4196, 2024-07-28, 8, 181.64, 48.01, Cash
15847, 2864, 2022-10-16, 1, 353.92, 39.72, PayPal
15848, 2692, 2022-10-08, 5, 416.08, 43.87, Debit Card
15849, 948, 2023-11-03, 8, 222.04, 16.76, PayPal
15850, 47, 2022-10-09, 9, 364.49, 32.28, PayPal
15851, 7323, 2023-11-01, 7, 139.47, 9.9, Credit Card
15852, 9607, 2024-09-06, 4, 322.47, 22.39, PayPal
15853, 9604, 2023-10-24, 10, 121.51, 21.58, Debit Card
15854, 9716, 2023-08-10, 3, 56.14, 20.43, Cash
15855, 2572, 2023-04-03, 4, 30.46, 47.27, Cash
15856, 3902, 2024-02-13, 7, 306.22, 24.95, Credit Card
15857, 3267, 2023-07-05, 9, 280.63, 29.61, Debit Card
15858, 3824, 2023-06-01, 7, 315.38, 20.82, Credit Card
15859, 1512, 2023-02-11, 3, 427.33, 6.12, Cash
15860, 626, 2023-01-14, 8, 261.38, 39.98, PayPal
15861, 5304, 2023-02-22, 6, 64.0, 3.72, Debit Card
15862, 5887, 2024-09-14, 7, 409.64, 45.17, PayPal
15863, 1117, 2024-06-27, 10, 214.58, 29.63, Credit Card
15864, 7092, 2024-05-18, 9, 389.26, 47.13, PayPal
15865, 6504, 2023-08-04, 5, 467.08, 31.18, PayPal
15866, 2330, 2024-09-08, 3, 307.78, 33.39, Debit Card
15867, 4491, 2024-06-22, 5, 419.7, 45.87, Credit Card
15868, 1628, 2023-10-14, 2, 112.85, 28.81, Cash
15869, 1442, 2024-03-14, 4, 304.78, 19.29, Debit Card
15870, 5736, 2023-09-09, 10, 339.31, 29.31, PayPal
15871, 1304, 2024-05-13, 9, 191.63, 23.95, Debit Card
15872, 9918, 2023-12-31, 5, 163.57, 24.54, Cash
15873, 5044, 2024-01-03, 3, 127.87, 46.7, Cash
15874, 863, 2022-12-22, 7, 47.3, 36.3, Credit Card
15875, 9376, 2023-04-13, 2, 431.89, 30.75, Debit Card
15876, 1116, 2023-10-26, 3, 134.77, 18.88, Credit Card
15877, 1494, 2023-05-01, 3, 327.7, 41.6, Credit Card
15878, 2356, 2023-04-08, 7, 434.52, 29.04, PayPal
15879, 7430, 2023-02-19, 10, 125.58, 14.49, Credit Card
15880, 100, 2023-08-02, 7, 431.05, 28.9, Credit Card
15881, 2681, 2023-02-04, 9, 345.23, 15.96, Cash
15882, 8496, 2023-04-10, 3, 206.13, 35.74, Credit Card
15883, 4841, 2022-09-26, 4, 118.99, 48.13, Debit Card
15884, 3286, 2023-04-27, 1, 411.51, 28.25, Cash
15885, 8957, 2023-05-14, 4, 364.25, 7.64, Credit Card
15886, 1524, 2023-10-05, 3, 137.93, 0.61, PayPal
15887, 8566, 2024-01-04, 5, 357.87, 30.39, Cash
15888, 6979, 2023-08-15, 10, 478.73, 7.78, PayPal
15889, 7065, 2023-04-14, 1, 415.89, 12.88, PayPal
15890, 7644, 2022-12-19, 2, 293.34, 11.61, Cash
15891, 330, 2023-05-11, 2, 236.86, 25.69, Debit Card
15892, 3600, 2022-10-28, 6, 493.64, 25.79, Credit Card
15893, 9714, 2024-06-23, 4, 103.03, 3.21, PayPal
15894, 9841, 2023-10-11, 1, 120.62, 3.84, Debit Card
15895, 4473, 2023-06-13, 6, 293.1, 6.34, Cash
15896, 2604, 2022-12-09, 2, 104.91, 30.75, Debit Card
15897, 4360, 2024-02-15, 7, 405.07, 41.48, Debit Card
15898, 6143, 2022-10-29, 7, 104.44, 16.68, Credit Card
15899, 1113, 2024-06-11, 7, 280.75, 13.15, Credit Card
15900, 1625, 2024-01-05, 10, 358.08, 8.21, PayPal
15901, 3736, 2023-02-25, 8, 486.23, 0.93, Debit Card
15902, 6753, 2024-09-17, 9, 411.96, 3.88, PayPal
15903, 9762, 2024-04-02, 1, 469.84, 10.37, Cash
15904, 4319, 2024-08-04, 10, 159.15, 34.29, Credit Card
15905, 3355, 2024-08-16, 1, 442.44, 7.2, Credit Card
15906, 8000, 2024-03-18, 3, 264.46, 25.78, Cash
